imageSource,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,oBoundingBox_1,oBoundingBox_2,oBoundingBox_3,oBoundingBox_4,oBoundingBox_5,MeanIntensity_r,MeanIntensity_g,MeanIntensity_b,StdIntensity_r,StdIntensity_g,StdIntensity_b,MinIntensity_r,MinIntensity_g,MinIntensity_b,MaxIntensity_r,MaxIntensity_g,MaxIntensity_b,Area,FilledArea,Solidity,Perimeter,Eccentricity,Orientation,MajorAxisLength,MinorAxisLength
BAP334-1.jpg,215.009821367284,174.399874669323,215.091016383111,175.023320245497,1.89335022816836,2.91280433015058,215.009821367284,174.399874669323,2.29067458720177,1.39957262794187,0.460421717205329,0.0305749256480153,0.015797246102126,0.0113801518242928,0.0155202348930534,0.0120290921302253,0.0101753090221323,0.0185837462223309,0.0194456967951182,0.020748426406945,0.0874519457239768,0.132540357371597,0.145555929332106,149.389044127039,149.389044127039,0.018110690681771,9.1441238124589,0.0973622166181033,26.3802211920313,1.67732798811752,2.75015760619201
BAP358-2.jpg,185.963676945863,217.624412953684,185.612797852529,216.566506882099,5.55314057468515,4.73739449216491,185.963676945863,217.624412953684,2.54983482036289,2.87600999540923,0.679454453996588,0.021645123852464,0.0221226554189879,0.0204076460817046,0.0138626726704379,0.0168013789226237,0.0123611589312795,0.0131710279795316,0.016223253620778,0.0197713524111726,0.070761405960055,0.0950364532652162,0.0955490848231123,200.97845431873,200.97845431873,0.00438370585250368,10.8411361957057,0.0748163973538101,38.9298725853702,4.36429683565813,2.76265834840283
BAP348-1.jpg,231.529521660794,245.037346541511,231.32131553406,244.813946663023,3.520590550338,4.40675630524163,231.529521660794,245.037346541511,2.27811450434201,2.00535874159637,0.941275200790618,0.0275491058129674,0.0192881592933425,0.0151518189588563,0.0229079676960491,0.0179992873167941,0.0120788467391859,0.00902561774018093,0.0102180122611251,0.00892068772202799,0.0831315787219851,0.0956272646280442,0.0976573462426811,118.966944093089,118.966944093089,0.0120300510813244,8.51080486879703,0.0795872331255318,53.9310963656315,2.5264604764557,2.16365126865496
BAP358-1.jpg,230.991333661102,231.052167802398,230.116910259857,231.334985318965,4.09489512563697,5.96587759694499,230.991333661102,231.052167802398,2.94434269434653,1.61034944344613,0.801135839635596,0.0215110762699992,0.019468098504626,0.0159439427641103,0.0149067358222183,0.0165330621455476,0.0108522896076523,0.0132153963276537,0.0188199109748667,0.0197578899974775,0.0338354108600413,0.037082930835488,0.0407306364416736,180.993949314836,180.993949314836,0.016070735219396,11.256457958814,0.0664974729735548,45.9017024277892,2.64843971971675,3.26630755674753
BAP352-1.jpg,488.884779674519,1054.66274274538,487.940073797927,1054.36757845328,8.22119510113346,5.85798430191519,488.884779674519,1054.66274274538,3.8674482330342,4.05672634557199,0.918676226621843,0.0287525116232985,0.0264327378470741,0.026832680518344,0.0303105210368053,0.0272018706647221,0.0234819636132716,0.0354818965394261,0.037729681918589,0.0422247169639842,0.135407116353805,0.122792302629175,0.107812658461337,37.4300131581041,37.4300131581041,0.176824036404856,29.7937181365651,0.313867321285618,52.6362705244356,7.0928195293295,3.08693719909482
BAP326-2.jpg,225.644039355036,173.510785335127,225.925374164475,173.496895763314,4.40818542775053,2.92920585032535,225.644039355036,173.510785335127,1.81077832913348,1.70557622957594,0.724494606471636,0.0468138298670518,0.0552045936001418,0.0534538139378584,0.0151672311326121,0.0193888855305736,0.0202189980172887,0.0195702854519943,0.0217122924614614,0.0288043471552239,0.0535225405562441,0.0766042272618275,0.0799979660719213,288.101796352831,288.101796352831,0.00755365265545747,10.186630902109,0.0885999463797263,41.5104832308162,3.46702647511878,3.1549189197754
BAP347-1.jpg,181.745032053359,212.276118599884,181.045770421886,212.24116407614,3.06966439634251,3.93347457373532,181.745032053359,212.276118599884,2.07069894661124,1.60330073492841,0.643856954889522,0.0241608231892606,0.0316519845490523,0.0292709985244684,0.0152719763113447,0.0227316474529543,0.0196978996248926,0.0146666953044672,0.0186500520476401,0.0191225346369474,0.0377554295969812,0.0570311082028962,0.057968447705538,125.801344965234,125.801344965234,0.0157405847473971,13.0801651036556,0.0919387659666516,36.8902861253146,2.00202592295998,2.36055519621997
BAP359-1.jpg,177.221072834652,221.381462434714,176.839114692443,221.45344589377,3.14162736256341,3.97849247414946,177.221072834652,221.381462434714,2.00450340139739,1.69329674509902,0.865746310702438,0.0167812284480561,0.020783036949791,0.0161761764396147,0.0159351286392096,0.0193048016266349,0.0146550201970583,0.0218056995872871,0.0204645205206682,0.0254218308441844,0.0487300853802789,0.0809915474026346,0.0901057411681076,131.150039421407,131.150039421407,0.00900204469310288,7.38297982368387,0.0951876031516576,49.6036097322714,2.75417693058462,2.22344466865466
BAP339-2.jpg,217.477671661506,219.83670934049,216.548834963099,218.769427214447,5.25212100836464,5.16241407009762,217.477671661506,219.83670934049,2.44739561587701,2.35267226133414,0.973425144512396,0.0304294034180226,0.0279967747540875,0.0158119603735905,0.0208986780534202,0.0213767864269331,0.0132646862757237,0.0144207609148685,0.0151267328044279,0.0173854155951786,0.0836871189109844,0.104232372153089,0.0970005383597542,178.020332418309,178.020332418309,0.00948952810754075,9.87505105869153,0.0741061688503509,55.7731524524726,3.21616835748876,3.00535586389955
BAP344-1.jpg,222.530221198134,183.158802219385,223.218996103841,183.206769038719,4.19536744913256,3.90539083349245,222.530221198134,183.158802219385,2.34566582130455,2.39401989739347,0.693671722987426,0.0205752937587678,0.0146209835587088,0.0125341954856785,0.0119340394024333,0.0098384311115526,0.00687196288650061,0.0127466652453417,0.0138548499320938,0.0155334473846339,0.0537587438623121,0.0696862745331621,0.0689290197391655,207.343559824158,207.343559824158,0.0117208996561915,9.81629160899922,0.0729009979849155,39.7444620947475,2.83669113530661,2.32053068068413
BAP361-2.jpg,517.711532444453,1073.24364245098,516.876656718863,1073.61400342739,3.63141095962106,4.43179780202505,517.711532444453,1073.24364245098,2.29427778940986,2.68854547736251,0.775781515441144,0.0452538251932635,0.036634397651421,0.0318977474758156,0.0574108503560304,0.0486231862570759,0.0416809992617845,0.0323443762864082,0.0411580223284724,0.0600625653996077,0.239193750135976,0.210010819110908,0.189013306048922,29.9324381008568,29.9324381008568,0.141125938438248,28.8149887358123,0.343936190998562,44.4490066590407,4.21837558293813,2.77781877904709
