,sample,imageHash,MeanIntensity_r_mean,MeanIntensity_g_mean,MeanIntensity_b_mean,StdIntensity_r_mean,StdIntensity_g_mean,StdIntensity_b_mean,Area_mean,Solidity_mean,Perimeter_mean,Eccentricity_mean,Orientation_mean,MajorAxisLength_mean,MinorAxisLength_mean,MeanIntensity_r_std,MeanIntensity_g_std,MeanIntensity_b_std,StdIntensity_r_std,StdIntensity_g_std,StdIntensity_b_std,Area_std,Solidity_std,Perimeter_std,Eccentricity_std,Orientation_std,MajorAxisLength_std,MinorAxisLength_std,Predictions,Sample,Color
33,BAP017,116ec40c2990301db55fec8c3d60d5ec4d2145bf,124.5156413555145,81.95440394282339,71.6622924774885,48.30798079669475,35.397838845849044,28.48246915787459,2344.16,0.9425329488942991,200.81007999999997,0.3218540933311841,2.0768561958887415,56.38435248343486,53.18630865031554,7.151842335887441,8.898289081068116,8.414434411242112,4.660282988218488,6.275878288545897,6.330559248039275,139.8164511064417,0.020974687666918793,15.122763831720702,0.07614515694250754,27.594375359639358,1.721750023709949,1.864542857598991,light brown,BAP017,light red
34,BAP018,0730ac2787fa061ffcf76c78bacff6ce9e0a10c3,132.85371368398538,88.2192896145421,72.07351662822671,50.509581821593095,37.62802254912017,29.047783839742866,2092.5675675675675,0.9342538899437564,197.87840540540537,0.34897758563232667,-13.181237239498335,53.62963577562601,49.982046377540584,7.129156669089182,7.6126463214680795,5.263025445152867,5.30103450804334,6.319391179562482,5.700634115006531,221.54126033321646,0.014266831882584208,17.27636228984476,0.08602103977168973,24.748037128077275,3.1816397966050065,2.699558971195265,light brown,BAP018,yellow
35,BAP018,878af683057c1c5a993cad3a9738019a92637314,132.5887680738359,87.6605686223185,71.3100298614921,50.37264846668051,37.41132433652073,28.88507035737101,2086.189189189189,0.9271883957950682,202.47081081081078,0.35745307918295866,-16.570100646137373,53.704518883087935,49.892004976460164,6.7210309182304275,7.105817565378545,4.875077428113203,5.018733381513995,5.858678155002654,5.231685555457001,218.8236019463366,0.050066061622293344,30.292688959217205,0.08227474287789426,24.407721211284613,3.168069675024983,2.5401424777201993,light brown,BAP018,yellow
36,BAP019,13a61d0b21d5ba77c408d340eb1ffae679d1b62e,109.36612248901397,60.372727494086,60.46896260111563,39.35396639449941,23.48627146814139,21.68513924844803,1869.4516129032259,0.9291712143087784,194.37564516129038,0.4355597267917451,-10.872220978008748,51.802991246083465,46.37005988679691,8.647929033979755,6.432346759190702,5.8795006368955125,6.849552070239414,5.674515519858969,4.756659912649669,243.9848135587783,0.015268875942964156,17.348244375245173,0.08486061608495236,41.8691204224882,3.4048369991633542,3.3691487466682046,dark brown,BAP019,red
37,BAP019,9bc12dec5cb7eccf32dffb131c1b21d732860dda,109.00145718455315,60.17374856024978,60.141618497669704,39.681102514266975,23.83931959979236,22.15095081366599,1859.8666666666666,0.9297354490812109,191.14389999999995,0.4185902671524228,-10.482952310701373,51.444139059870274,46.435238209532685,8.905454762218552,6.379251578952034,5.661113563195107,6.909650304825033,5.7359921567556365,4.749023866838888,237.14156012860724,0.019342884530912225,19.739584145341933,0.09175492680583446,44.10137484768008,3.1778726862183175,3.462848525946547,dark brown,BAP019,red
38,BAP020,09060352b343dd79a0ef71fc951149ed7bcb507f,202.0314890295267,156.58007289469248,131.46376604586837,24.260947667062275,25.908701034262794,23.20803428348154,511.05,0.7811934668900378,122.56030000000003,0.6616215630515618,5.043459259196472,33.532571680255145,23.358323720702174,11.151310696390638,15.423287665799526,12.643381015217022,7.982712082381152,8.237163291829518,7.04479926461545,101.37656482016368,0.06690008200652144,24.78336521497731,0.18346839473693913,43.71788640286684,5.017361932834191,4.371786745552005,cream,BAP020,chalky white
39,BAP020,c939dd3c6a95b5312626eda448041a377bb6c26d,149.82735872268674,119.23380797728896,108.54039391502737,53.44490895047784,46.88158826902509,40.0163129903376,2530.1666666666665,0.9313806360776727,219.61791666666667,0.42057849207072046,0.5547940188627075,60.06702768492892,54.111830446699486,7.597011775728764,8.519618054624896,7.816324245720538,4.991871270519534,4.960150235203695,4.4326867330325,270.8791912124002,0.017420045500292317,17.03777037596346,0.08806512586656152,28.97162225823824,3.8409655250289783,2.7415347131545844,cream,BAP020,chalky white
40,BAP021,d869707ca6cf6092a6ad8461e3bab1350f6d0c0c,155.1710748920838,126.06256668766338,111.97086556504172,58.92403074850635,51.78122638414304,43.74904775992038,1785.5555555555557,0.9154748987973343,186.63333333333333,0.394418261990085,-12.091980636961418,50.54099583138118,45.88223603015859,5.4055015363409815,6.695030421817345,7.978346025959364,2.9259918843575643,3.7920574870551857,4.105009925255029,152.19225518955466,0.07785473744439149,34.47272704120088,0.1067240314498813,27.63370453794462,4.196593860286276,2.407525955920556,cream,BAP021,cream
41,BAP021,dc4b6329e2aed6c8e0de76540482e35a734ae156,155.78618706078143,126.9445361519182,112.93964408136704,59.13406335421513,52.07920293147498,44.089996472403804,1769.3513513513512,0.9223175329498499,185.1898648648649,0.3850834418321383,-9.747204208846961,49.78749461802338,45.65165447908887,5.701479334154977,7.294613365889249,8.67697459245363,2.9196726512789,3.8414477895689108,4.350309062142512,158.4328136986037,0.04158600675851854,19.90494824459788,0.09446553935348198,26.93142174766869,2.309136343825149,2.509405795809979,cream,BAP021,cream
42,BAP022,00e620fa799ed5d6c2e9e2aab23265b4df9c2e0b,151.98704218491912,112.99798649735747,99.96245062910013,53.51221268065275,44.23915654420855,36.20103782275691,2464.0,0.9430420052182005,209.54168750000002,0.324184516950646,-6.556618326630818,57.878140999254875,54.448166356886986,11.109604624203456,21.535930910509336,25.26422946791665,4.285023641961507,6.339334319332,8.112862456987742,221.29979665602946,0.011577095612334467,18.631785925200514,0.09120397791888735,33.75479146195865,2.885364480041756,2.546472624361051,cream,BAP022,light red
43,BAP022,0f25d303ff2cc83406a2e8c19bbafda82206c5e5,144.0002547428012,111.98125386983156,102.23880312591791,59.172544274479165,49.96648614294831,42.363392706960425,2688.8,0.9412308258595521,217.7513,0.3565154057150312,-5.685127817968028,60.799117309611105,56.60232455720272,9.840609511628601,16.11847020801895,17.492756869601493,5.104704668886783,7.209611851705586,7.319892054041735,203.8269647984471,0.021807662108517315,19.975034879358255,0.06886892759854533,15.975352812355451,2.591900075867751,2.1806750061520597,cream,BAP022,light red
44,BAP023,9539564a1b64f203bcc34feaad4dc151cd481406,117.51661386754778,65.57441355453601,57.54451216922866,42.44626201689243,25.972232214278645,21.250520501699704,2062.5555555555557,0.9292313511465861,199.4667777777778,0.5249618756618385,-11.046759181780569,55.92450827888546,47.170343458541495,7.999569609361095,7.401978504490121,5.545728287598139,5.283623327326948,6.012517552938453,5.358219163928978,308.9887144234004,0.015797935413336617,22.860111109719437,0.08755971284219637,49.542658178807955,4.668667765022126,3.630016189591222,red,BAP023,light brown
45,BAP023,d648b827d987e33b43fc098666a5cdfe26025276,117.58828008977267,65.1087391290527,56.95695675049836,42.13979754883512,25.943079258386902,21.358136911518297,2035.1923076923076,0.9339373981397009,196.81415384615386,0.5257513230916069,-10.70672545327102,55.538032085552004,46.85078147004709,7.742086555332112,7.2439401416969735,5.5696912297970735,5.419424404566443,6.258006988585532,5.533369927177307,299.74202497891673,0.019726687215846674,23.66936481563003,0.08620794713724365,48.97381323231631,4.411148220246108,3.644857758529956,red,BAP023,light brown
46,BAP024,1774bf1025f3103e513b112c0f4c499910891126,101.07710236540207,56.3173333211587,53.37537879554125,36.372703778056,21.60122621231354,19.17491965568983,1864.2820512820513,0.9456584231741884,176.02817948717953,0.42343663689377237,-20.153620641908105,51.50040440618319,46.2169137456665,5.280760635829665,4.495403328903926,3.79164884717965,4.828507663166768,3.612667118276029,2.138480639529681,250.51073605714393,0.01758726620851996,15.040637374288071,0.10722491595939548,43.29408941726098,3.556175139890557,3.4955261937842583,red,BAP024,dark brown
47,BAP024,804533a92a07a74cdf74def1e43050b0cd3f9bf9,100.8753569653401,55.76642982088601,52.632925137877464,36.46892698911521,21.748845660342614,19.330626263354834,1858.179487179487,0.9469010338080173,176.17202564102567,0.4331507486873208,-19.202910206661844,51.530901841606315,46.02860142737557,5.313341315546688,4.555948894235937,3.8985806214324343,4.9306155852127915,3.630689159443623,2.1991427835787993,248.46061551660054,0.015022563300328686,15.053435358026173,0.10460563830413702,41.37267666999524,3.463131108253877,3.548835325563263,red,BAP024,dark brown
48,BAP025,144ac66067e6603567450727ec6b649331c9d1d4,153.35999939590693,126.66766226291656,111.7040382884443,46.22315991669894,42.28167970664798,37.85250255372378,2051.0416666666665,0.941220500493119,186.25099999999998,0.38707549180375705,10.002553717349919,53.63520160094756,48.906629123379126,7.52195428362877,8.709130133391916,9.292914605606269,4.952245305523213,4.402412963616563,4.271123590509698,235.4674313612907,0.021646757615531892,19.67021545161729,0.11308973591783004,49.404251577925976,3.0630790002548074,3.704134792841596,cream,BAP025,yellow
49,BAP025,3c41cc1e78d4f2368e099bf5aef80456850ac90c,182.01496794819835,147.0325782895088,123.83686229586601,19.290240355767327,19.58237192593514,17.57180821616203,275.75,0.7672426371502113,88.84025000000001,0.7805838923434186,1.4400602176316954,26.544481468237507,16.021883133416697,16.01569213115578,15.826601716099976,14.722044928144328,8.415464691246061,8.450488079180317,7.044761220911474,43.81598919448138,0.08314323607873936,14.192699968165455,0.08514125492024448,47.22993292727825,2.764860496593683,1.7582878152117805,white,BAP025,yellow
50,BAP026,08d81fa8fd06767c270ea3a1f80390a5849a27f2,146.84434702992436,121.18728549778459,106.9725556746125,52.5502581037581,46.72215496748688,40.243738766759634,2260.05,0.9426801269388843,197.18595,0.3717956717878892,9.124830891848235,55.95112413528345,51.6491611791907,6.041052971295741,6.359836859997095,6.529856668327808,4.333273002145919,4.00350707282752,3.748962169834222,215.85264832629156,0.023464431350166775,15.589407474898497,0.0942360740936329,36.194240500896235,2.378517697373465,3.0330643473776875,cream,BAP026,cream
