,sample,imageHash,MeanIntensity_r_mean,MeanIntensity_g_mean,MeanIntensity_b_mean,StdIntensity_r_mean,StdIntensity_g_mean,StdIntensity_b_mean,Area_mean,Solidity_mean,Perimeter_mean,Eccentricity_mean,Orientation_mean,MajorAxisLength_mean,MinorAxisLength_mean,MeanIntensity_r_std,MeanIntensity_g_std,MeanIntensity_b_std,StdIntensity_r_std,StdIntensity_g_std,StdIntensity_b_std,Area_std,Solidity_std,Perimeter_std,Eccentricity_std,Orientation_std,MajorAxisLength_std,MinorAxisLength_std
131,BAP066,c15b194745125a7218ca5e05a2d4a052ad7537dc,24585.80783937465,13583.353543484747,13562.70389612764,8366.531023476273,5367.05632288517,5176.158723057331,1091.7727272727273,0.9594590110583866,121.91186363636362,0.5184020448791554,-20.85764047679447,40.60940735143803,34.43923191611004,1664.4927374268243,1093.6494893512624,853.538615608552,1170.1718963520348,904.6804760587459,684.668900028172,114.21697472800317,0.014575474791965594,7.691023179782259,0.08539114785157895,46.482770138129375,2.446774657476403,1.996622621457947
132,BAP067,b8fab98893b571d6e171339c8a68ee5d25aa873d,30922.48024992321,19383.595411349903,16658.789422848946,12593.421792012197,8433.3152698272,6411.548001805075,1659.304347826087,0.92487355883683,179.4301739130435,0.659588497903173,-4.109758672320084,53.51210214024602,39.996940927395045,2104.6396022029553,2143.93131314516,1249.6351424208253,1464.863866914815,1534.8830717875644,1114.0219847699643,144.68788816012608,0.017617422968340256,15.00485643399306,0.0561568712344838,50.18743382791407,2.2503622895387694,2.668296818294894
133,BAP067,d58d3650adb62013359cd644ebead2af1fc50d34,30957.118359740292,19169.968844418014,16411.440519323307,12339.667823192267,8250.849878202596,6358.370378606819,1651.0714285714287,0.9373600201319342,167.63975,0.6496352683690626,-4.079426262553513,53.054957132773744,40.02670054141067,2130.6164698098664,2248.239868755007,1401.8264889454063,1390.8131865857572,1504.6616697400552,1105.35345544413,156.66239440307882,0.02586609774447904,18.06684173270039,0.06824645155166106,49.597789913864474,2.46757031962781,2.9055878048916175
134,BAP068,7dfadf1a8946b49290f72296c2fbeee3a895da3e,25516.654810309406,15991.887811571356,15355.403905548152,8842.154641449455,6030.277258437125,5484.520043805243,1321.0882352941176,0.9199138103576817,155.92826470588238,0.5526557507617336,0.7074344349727115,45.43071865084211,37.369123164884215,2361.5983671859294,1411.5960223240768,1161.198390008329,1720.5321212152885,1132.2616708223793,977.9794959149737,183.86084455486392,0.03034090234644602,14.71912754189168,0.0910705874623575,48.882991711067824,4.295334409167337,2.207295608407036
135,BAP068,b74bb3e5a127b135118494506bb26884f07dd3fb,25851.61922425032,16067.517794296149,15369.132787361745,8754.908924270421,6037.1396902017295,5507.623782567682,1294.8823529411766,0.9133789508003135,159.56732352941177,0.5707491373378566,-3.670407169073117,45.34762705638921,36.78867633070035,2236.050644312933,1363.8289825154095,1152.9461956720268,1823.6669238945183,1149.373009887221,990.231525744092,196.6604156231848,0.035402446074146096,20.8771177299535,0.08328180323215892,50.36573443126098,4.451640461504805,2.473089416444357
136,BAP069,58af5c71c7b3fbcf28bd03f4636808efb0e35245,28696.102701382424,17461.010934000733,15209.651545562634,10435.997668957636,6986.912788749726,5620.107246749104,1741.2368421052631,0.9232554512861689,184.90747368421057,0.6336032647134008,-8.296210635208109,53.99158687241776,41.46130355919733,1444.2036596975804,1247.4535267859646,1020.6151166298041,1127.4116608336003,870.5858375829989,626.9551815576566,130.117293075616,0.02814902223510646,17.01219972229284,0.06602272431043632,54.58906790861063,2.4451391945592147,2.3071992576284273
137,BAP069,f2c1e49b3acb0c483601384533b68327b94db77c,28473.63973565792,17451.880511435633,15313.479449698016,10538.276301726308,6989.269308549793,5593.553800346624,1772.7368421052631,0.9208820910239502,188.4827894736842,0.638302202257449,-3.5153370542552183,54.665795039907835,41.77923170364634,1383.0775126646504,1181.4908942819266,987.884622509418,1206.162324698044,885.6245361736421,641.6806136267008,121.04224953933219,0.023716554429042705,15.367935603432157,0.06384604048468734,54.854047845025065,2.4013899920392876,2.105259859455276
138,BAP070,a60685134cc4c40f5fa87f707faa35cb68561b70,24073.03449519511,14650.44087955196,13922.55409077874,9127.125638463931,5754.037454963793,5030.448045764519,1465.357142857143,0.9148457416998796,171.7775357142857,0.6644986221375949,6.431016160175112,50.639691953450935,37.326080374644576,1902.4954182896836,1579.1493531127792,1383.4771169338999,1163.6314604039546,960.2268007167194,623.0675883251885,183.4723138435059,0.028198792030953462,19.598383174965004,0.08567448322439326,55.324908926184115,3.7000297415372096,2.8748187481287597
139,BAP070,ad396b213362ee5cd342bab0dbddc1ad2f8e36bf,24376.745436571793,14949.105259287973,14235.374081340327,9032.231507206277,5723.494617178521,4956.391803364687,1474.6206896551723,0.9253751509520508,164.40437931034478,0.6575068381622294,7.1079526929439,50.71552983140961,37.43200987442472,1918.011424022957,1589.7570900130931,1314.8608709887476,1120.9078742463714,963.1516628661668,618.0305708338201,172.25011171323433,0.021213737388780036,13.787870666986862,0.1106318388406672,55.32634219278033,3.759083431579841,2.813294707477221
140,BAP071,549e3d5538ff4a10ccf120bde8b8eb463c17858f,23732.038141009598,14383.831013398973,13868.735598999521,7200.093778943564,5173.028587586368,4924.648111520091,839.536231884058,0.8842037298443948,136.18398550724638,0.6731205037731445,4.236394354415308,38.90773479977824,28.228189313092248,2221.623872297025,1478.2691155460275,1280.105552182905,1194.398275013677,686.2820408530556,641.0987971915955,147.8263667190573,0.06568021942866305,25.239624432912883,0.07603676235204433,51.3515250832022,4.5988007713926855,2.6382603075840834
141,BAP071,60a5fd203a33fb8c6cacfe9bb356c348307af8b5,22820.909524000657,14064.26333917279,13559.098843186046,7454.892016467179,5192.674383519769,4866.634017246132,908.6901408450705,0.938637640334112,118.85177464788731,0.6633121497468624,3.475191958660779,39.78709570917142,29.298456802301676,2112.2965881218306,1381.5673987709226,1174.2427871805744,1095.0821080379988,645.9645298438829,562.8665163825095,147.6082258208528,0.04424509475641109,17.789276545313296,0.07464066650997632,49.57958609303901,4.351257746437228,2.6734839488227333
142,BAP072,bbace9c52805d56185b86137dbd2bbd5c60950e0,36380.619547382,28192.522324427962,25109.323411032557,14157.077241986992,11757.663173384964,9719.92971281335,1791.94,0.9359032828151399,177.41643999999997,0.35700929408113846,-5.251884672006035,49.70658338805394,46.17728049414512,2697.9907778763018,3386.808950485801,3617.038235077281,1272.141042603257,1649.2181838837992,1857.489535221378,182.22854119069765,0.02260042140635415,15.573215538565313,0.08815140145870153,31.047141379694327,2.5629359566009637,2.591382220716195
143,BAP072,c0414d7498398fd4fbfb7c055ddeadeb346700e3,40355.40561102471,31359.646758633964,27706.02218794092,11297.011867263967,9925.828487549048,8351.41105145427,1530.5283018867924,0.9608065344157235,145.45260377358488,0.400029292919814,-18.939651814332315,46.41940460062316,42.193398942620775,2730.6132783316207,3723.1265362068916,4021.315145848963,1077.2366569484548,1336.2912096918078,1585.6368264116963,172.2032122202836,0.015129556001179623,8.704593069929375,0.1048834981390498,29.904861887896907,2.566951821936905,2.8231567937217026
144,BAP073,2e9e0ecf6e32fec52443587357261b16b29921ab,41537.82225767008,34414.73492535834,31153.515613107724,14225.82712915654,12871.631022442423,11287.47023685047,1978.3461538461538,0.9427877997826054,182.7091538461539,0.4193615539448087,0.9553903515451723,52.89842580004377,47.77219553113263,1700.3743899755298,1907.5403573476456,1941.9624771627316,829.0513551639395,1032.574610298677,1170.8646078528232,269.71880799198146,0.013332155272792358,19.204114566815747,0.08524090831802786,39.321082999867706,3.6174297719998494,3.7788517827980406
145,BAP073,ec022f609098ed834bbc2c62b7b60e54233c7ff7,39986.37015055864,33097.17711545527,30010.880129691213,15277.523450832809,13631.0157399159,11897.216875758022,2046.6666666666667,0.9319686787691804,187.14354166666666,0.43789426365229595,4.081288360969801,54.65526731963393,48.51940899325164,1769.1168379435871,1933.130908638605,1933.151515226886,724.5131365854058,984.9860137191301,1148.9831741873745,246.89773744127996,0.0890325969591192,40.907483328347844,0.10513691028573557,33.11411255012025,4.89016158952537,3.412523212326545
146,BAP074,7185909a61036eef90c5ada64a4a57f41bf06803,38332.16616538603,29291.857583384677,27224.359764067864,15421.390288659351,12726.467746877814,11147.065125905521,1669.1463414634147,0.9374449642891266,165.89048780487806,0.5109473385068244,4.993637620727181,50.33512135135355,42.58807961597458,4105.029371937107,6517.601054959943,6683.908963440591,1062.0404233319944,2148.0426937395114,2298.040835196754,248.6969602724981,0.03457934607359396,22.722684104350385,0.1208382753173043,39.213927280344016,4.111626134747131,3.9727689752680075
147,BAP074,d9ada370da13cf8ec40700db1df41d263ecd86b1,39397.153557019265,30150.082057932526,27971.797748546047,14822.452424893656,12322.720394192678,10821.65900383872,1599.8536585365853,0.9166996678260297,177.47351219512194,0.5092751890387568,5.539682548109164,49.347045788656985,41.797184357768366,4162.801462526304,6693.920435001051,6872.886585467015,1125.2251484954922,2019.5782343397148,2178.434723273515,239.5119580496567,0.04230495465092506,29.405851174657357,0.11984634779702101,45.68073206169854,3.9454925696028447,3.8596639958078094
148,BAP075,011006a40262abc09f41fe58589c76b5bf001269,33759.459085464485,27327.433774620295,24301.26703754068,13797.915281876933,11854.794248789549,9856.240152418615,3047.266666666667,0.9024198413039485,257.13713333333334,0.43922518000989397,-4.622327188858563,66.22303719227082,59.21778421336894,1102.9665689957615,1266.9402453606226,1583.8646286781075,834.4618098475472,823.2201675525637,947.6602866477497,282.1340782238793,0.04924682737760149,48.45971767629962,0.071111513486048,37.82921366120809,3.6665429388908497,2.834602676193622
149,BAP075,40833965f8c7b8debf82bb99fe8cc50c13f80d8b,37313.009895487085,29995.700721083016,26357.237339739146,11683.346225154302,10597.57412867299,9216.271035803542,2592.793103448276,0.9267514997414869,228.41062068965516,0.40892470840485234,-6.938398627718539,60.517217695128,54.92753869628714,1732.861318683904,1920.8253607838142,1943.2211432542126,916.5845258715851,906.597861737239,1001.1673052059516,240.92757941374708,0.034147122990079534,28.608654196905665,0.08536141110691625,40.685884940279365,2.8856925034102834,2.9490891775519925
150,BAP076,4887d2286eaddc7ae66c1aac3eb4a5c6e6a8f27e,26441.56552760303,15532.761580444872,14824.858863987027,9091.093667238949,5726.639233354478,5101.365747984497,1108.7,0.8929599928987767,153.21207999999996,0.6816592747253649,10.372313640324526,44.53102250134799,32.28877263075412,2113.1333591636994,1648.3863217040264,1409.4528040183973,1513.6199202631465,1416.1067589271158,1298.7185550116858,145.94131473622804,0.06809628069126414,30.08095606440346,0.056886775819707955,46.76003049555606,3.7301658830678317,2.3396551618944583
151,BAP076,ff1279ab7f5e9f9dc17386a1279d36a133fb6d50,24169.61678244174,14703.725102227187,14347.42727167904,10025.358431898054,5846.505545717666,5045.234688066414,1311.5,0.8923052063644281,168.97802499999997,0.670217726590639,8.65753593354303,48.232632935944295,35.40261796223538,1811.2701096470191,1417.2255326862207,1249.5726824809599,1443.5276629575146,1417.56147856305,1280.6451185269914,175.75419898693306,0.07863061700602533,44.660728414769736,0.06881224437557795,45.66305627862322,4.187438161724907,2.9983502630316767
152,BAP077,5d534804804b4391ceaed03f65e80586e5a11ebc,27115.779446048098,16605.548568147908,15126.443802608654,9536.678678213166,6230.778694672637,5150.728067556439,1228.6744186046512,0.8969181050582385,162.61227906976745,0.6370565076446966,0.07355042717026095,45.577785426003494,34.90331739113797,1208.1105480812707,1009.4078700070947,898.7553913445005,1116.3568594865724,830.4705146200954,599.6045567433627,119.82640636914887,0.053835553293503244,25.497195334394444,0.05544675254885473,50.78746020009457,2.9132550466627687,1.7408980880059675
153,BAP077,f80a72ed3da566de84ea3833f6ebb4549e752ff0,26506.594776947582,16450.42641921235,15151.999201093398,9673.621709538353,6207.662691468637,5069.50798077908,1294.6190476190477,0.926246661655607,147.51135714285715,0.6525602165141474,-1.6946613593156226,47.23472476541063,35.50315144594897,1169.104996363692,940.2275009260748,778.2504597408906,999.2727560445474,783.5750475659124,570.661197873775,118.65957710229395,0.08845496511500686,31.341601602593315,0.06400812317942724,48.51289815030224,3.019425017040512,2.3813424204374463
154,BAP078,b51fafcd908cf316e8d1f96f61c993fa7db51327,26063.196154884416,15573.52699849468,15074.586974113028,9153.059195125328,5788.28287522237,5185.280443634838,1490.2307692307693,0.9185617744932016,164.21823076923076,0.5086739980402231,-2.7582147247473774,47.51840827121494,40.44838259753642,1676.3836593418675,1315.6162898615346,1300.5433308291915,979.6857382512658,788.0723507091335,753.1157180843355,236.76136639110828,0.06697975769688794,36.061419485436446,0.10507275982979965,54.103080922889035,4.000610602065876,4.1049877811375985
155,BAP078,d08a282998587485ac2800ebfe0250e5ca850485,26214.13987624858,15676.939103166971,15225.394832462609,8972.172943968328,5674.887846975719,5117.380079766736,1470.1785714285713,0.9049661182734777,171.2901071428571,0.505635826164613,3.638450241749865,47.13537006027783,40.284880462271175,1788.4325891022627,1436.9748353072794,1365.4888486653495,1061.673693190048,781.4335625213571,730.5007365283125,229.47428704039677,0.05437238569804936,28.84466207802586,0.0935958112470479,53.60438690141024,3.9746390052901854,3.79030455417131
156,BAP079,15f6d3932aa9a0d50af3ee5cb265d313d7e2a44e,35446.35441452265,27467.17850776582,23663.506551035516,13495.053065606746,11404.763315528124,9263.820304862902,2328.655172413793,0.9343612962174773,201.7222413793103,0.37238630056329086,-11.553614118834432,56.8062807110012,52.43925424141673,4024.65864717418,3699.987042074487,2637.5747059449973,2120.636594078563,2008.4338396680002,1448.1948063039633,334.9601549717804,0.05115589495906734,38.158024115563684,0.08628489565556578,27.051505524396298,4.116874127674329,3.9790049034109085
157,BAP079,25953a9f2e602538be1ec7923f844fa37e3ca5fe,34785.69977884846,26254.189819470044,22725.856042334017,12864.415146849515,10525.100533072167,8563.583747543655,2185.464285714286,0.9129252392999515,211.6669285714286,0.3447481345229814,-3.61428774154512,54.809034021379496,51.109422110196626,3606.6017071132574,3506.8888200661636,2304.357290782653,1849.9160816214085,1878.9041477220785,1408.399953418281,339.42494748256934,0.05033438622344617,36.146854372569486,0.10252363232572105,40.296679438183354,3.9797055664400136,4.40020129632513
158,BAP080,255dca7e5d3bcd210f314d9ad6d89b94204abe80,27254.645263463262,17208.228936463594,15765.213970720763,9907.715063095087,6702.656112961472,5759.723527014253,1553.08,0.9134137515503127,174.72364,0.4962262227222376,-4.407578705137862,48.166795420526185,41.30061256237913,2897.4005055648377,2204.16970506054,1444.7655055108432,1555.2128022816817,1288.5840337663105,893.306907802186,263.5045730153464,0.053482315635204995,32.002464018259595,0.10781603303973172,37.15199328024087,4.457023616769351,3.6452083182517927
159,BAP080,3d3e229cfd4b57dad2b0a42c784c376edebed58b,27012.636939994994,17050.862095551565,15590.059043420484,10054.748595133435,6784.831803711132,5789.242248656229,1584.5,0.9142779629536987,170.58883333333333,0.5172071531299286,-4.624026675049929,49.072388737726634,41.516748364693754,3031.1557741830975,2284.9789991547927,1491.0971057062898,1496.0592186372696,1267.943751658707,877.3665677080074,260.9606000579564,0.08901502342916061,50.426612332798236,0.10821499869647073,33.944183591640964,4.35510396118945,3.842927217031719
