imageSource,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,oBoundingBox_1,oBoundingBox_2,oBoundingBox_3,oBoundingBox_4,oBoundingBox_5,MeanIntensity_r,MeanIntensity_g,MeanIntensity_b,StdIntensity_r,StdIntensity_g,StdIntensity_b,MinIntensity_r,MinIntensity_g,MinIntensity_b,MaxIntensity_r,MaxIntensity_g,MaxIntensity_b,Area,FilledArea,Solidity,Perimeter,Eccentricity,Orientation,MajorAxisLength,MinorAxisLength
BAP378-2.jpg,387.521413538145,835.339772121066,393,836,29,49,387.521413538145,835.339772121066,40.2515417729174,16.7797288811672,2.42579582191717,0.156534492969513,0.161904335021973,0.145873606204987,0.0582658797502518,0.0663028806447983,0.0664976686239243,0.129411764442921,0.125490199774504,0.0823529437184334,0.12941175699234,0.207843124866486,0.196078419685364,534,534,0.418789199906967,218.402,0.3700737270444,138.987862556323,15.2476491810352,9.06684519201222
BAP374-2.jpg,871.872391517366,695.133121712846,872,696,20,22,871.872391517366,695.133121712846,11.9737840700377,18.3921222025017,3.06620988339125,0.349824219942093,0.367796644568443,0.324769049882889,0.15609996765852,0.165468037128448,0.14203803986311,0.105882357805967,0.113725490868092,0.0901960795745254,0.372548997402191,0.454901963472366,0.427450954914093,780,780,0.161861982142944,161.634,0.363656440716426,175.680885419619,14.1906191245944,12.5997390287322
BAP379-1.jpg,726.481170101292,672.724190673195,727,675,23,26,726.481170101292,672.724190673195,14.2600883450872,15.4225116395292,2.69240965138431,0.151750355958939,0.163606822490692,0.14620167016983,0.0535160899162292,0.0560868084430695,0.0755988210439682,0.109803922474384,0.113725496456027,0.125490203034133,0.176470577716827,0.168627440929413,0.266666650772095,847,847,0.145301599864323,151.966,0.413928918065958,154.26370974461,11.7317361533637,12.52098497456
BAP379-2.jpg,832.598890064792,591.098442470318,836,589,14,21,832.598890064792,591.098442470318,7.87889603250737,5.61076638005254,2.68515230542287,0.162434130907059,0.20609375834465,0.200155019760132,0.0561183393001556,0.0887159407138824,0.0937312990427017,0.0705882385373116,0.0862745102494955,0.0980392168276012,0.168627440929413,0.282352924346924,0.368627429008484,1140,1140,0.0683105835370867,59.819,0.563150520905338,153.847894450553,11.8400571851171,22.2406148262559
BAP382-1.jpg,689.7400353904,779.386516326051,688,779,19,9,689.7400353904,779.386516326051,7.75975990076356,6.16603948275302,2.26075235474615,0.231650233268738,0.258598685264587,0.234613686800003,0.113545183092356,0.106642916798592,0.0841378346085548,0.458823546767235,0.341176465153694,0.239215686917305,0.121568620204926,0.160784304141998,0.156862735748291,318,318,0.184794206084904,72.82,0.387436507655543,129.531568451217,14.9411624885678,9.58631556179457
BAP384-1.jpg,480.287548138307,814.420541581559,477,815,14,77,480.287548138307,814.420541581559,24.5078709940413,42.5106861547394,2.59454020431315,0.0910543203353882,0.166750937700272,0.175420522689819,0.0620150566101074,0.0556575804948807,0.0624266117811203,0.133333336561918,0.125490201637149,0.086274515837431,0.0549019575119019,0.223529398441315,0.286274492740631,811,811,0.376430969546826,226.421,0.596301170992657,148.656203484154,22.5339698970497,19.0183198974544
BAP285-1.jpg,412.755871497947,873.083090338609,412,869,9,12,412.755871497947,873.083090338609,5.39977269444452,6.02687216590428,2.91695975950266,0.0638911128044128,0.0339283347129822,0.0477257668972015,0.0538257136940956,0.0271868705749512,0.0235558897256851,0.105882357805967,0.0705882385373116,0.0823529437184334,0.149019598960876,0.149019628763199,0.160784333944321,613,613,0.0576802336049852,29.548,0.381973994390051,167.129483228998,8.39618642284458,10.0623912018225
BAP266-1.jpg,766.363747759261,759.735392422606,768,762,16,14,766.363747759261,759.735392422606,7.25807915181325,6.86019533847623,2.64859931159578,0.0618832111358643,0.0992787778377533,0.0769570171833038,0.046251654624939,0.0543094351887703,0.0436931028962135,0.10196078941226,0.0862745121121407,0.0901960805058479,0.109803915023804,0.149019598960876,0.149019598960876,724,724,0.00943039591315453,31.567,0.275061691623762,151.753562175693,15.2249493162493,10.0454156038284
BAP270-2.jpg,825.47722954841,793.743335992735,830,792,24,20,825.47722954841,793.743335992735,9.94270117147624,12.1187911362639,2.32478959810994,0.0704432129859924,0.0936422348022461,0.0676365941762924,0.0543619394302368,0.0602569505572319,0.0316412299871445,0.066666666418314,0.0549019612371922,0.0470588244497776,0.156862735748291,0.211764693260193,0.215686291456223,767,767,0.0153442629765457,33.552,0.317490083320831,133.200632227615,14.3175730038281,8.96812486696167
BAP267-2.jpg,825.500125962486,644.213309020829,826,647,11,15,825.500125962486,644.213309020829,7.528471372957,8.65374252589512,3.00257134882747,0.0986640453338623,0.0908441245555878,0.0727645605802536,0.0664838552474976,0.065540999174118,0.0504349768161774,0.0941176526248455,0.0823529437184334,0.0823529437184334,0.160784304141998,0.145098060369492,0.129411786794662,690,690,0.0115081858355025,28.64,0.429769410479412,172.034665974717,10.1670586481072,9.2770854378586
BAP382-2.jpg,678.681825519114,566.854318046456,670,561,15,13,678.681825519114,566.854318046456,7.43049826752329,7.883438168265,2.58407142828672,0.163879632949829,0.181759178638458,0.153050005435944,0.143489673733711,0.120890490710735,0.0924940258264542,0.525490209460258,0.427451007068157,0.321568630635738,0.113725483417511,0.12941175699234,0.137254893779755,336,336,0.270828566976024,69.156,0.385390262099121,148.056386801172,12.4509233670407,8.73957241510175
BAP295-2.jpg,828.123921605401,610.36240459603,832,612,13,14,828.123921605401,610.36240459603,6.50899446436447,6.25109379389457,2.45523347378017,0.113095611333847,0.0915229171514511,0.0595625787973404,0.0690732225775719,0.0551376342773438,0.0463002845644951,0.0509803928434849,0.062745101749897,0.0588235296308994,0.199999988079071,0.160784333944321,0.160784333944321,561,561,0.0262603197378706,21.667,0.395769520706362,140.674515766848,8.41473235148445,7.81912375261857
BAP297-2.jpg,800.066532128186,568.296234064139,792,567,17,15,800.066532128186,568.296234064139,7.78912164603143,7.30923526722235,2.39648787715439,0.112401902675629,0.137497276067734,0.114138454198837,0.0527747869491577,0.0729634463787079,0.0680775493383408,0.0588235333561897,0.0941176479682326,0.105882354080677,0.196078419685364,0.239215672016144,0.239215672016144,1302,1302,0.0236811960434397,49.505,0.26668551013404,137.308641015213,17.7624674361351,13.2855084549623
BAP372-2.jpg,912.100892036938,984.758017777189,925,976,53,23,912.100892036938,984.758017777189,14.4990844002144,26.5991044466079,2.81491709880137,0.368444204330444,0.290884584188461,0.237397223711014,0.228333596140146,0.210113231092691,0.193714005872607,0.0980392210185528,0.10196078568697,0.152941182255745,0.498039186000824,0.478431344032288,0.392156839370728,1287,1287,0.47276897309482,313.477,0.548032083844562,161.282869440529,29.306675136816,23.7747967410535
BAP383-2.jpg,603.724051999589,737.634654524799,603,735,19,17,603.724051999589,737.634654524799,10.4051900818111,8.4028295953185,2.4726774533547,0.149617910385132,0.155046880245209,0.137248456478119,0.0645781308412552,0.0741199851036072,0.0706989318132401,0.0823529437184334,0.0588235296308994,0.117647059261799,0.180392146110535,0.192156851291656,0.196078419685364,1269,1269,0.0503024636604096,51.292,0.30641612841467,141.673982174381,17.5877767393062,13.803667150931
BAP270-1.jpg,1552.07295373665,2815.99553571429,1552,2815,6,16,1552.07295373665,2815.99553571429,11.5023812408002,7.06622001373906,3.1406273983564,0.195424683392048,0.152399033308029,0.127920657396317,0.194685937836766,0.159511642996222,0.124426989350468,0.10196078568697,0.10196078568697,0.149019606411457,0.839215680956841,0.658823534846306,0.572549030184746,159,159,0.343108504398827,51.258,0.858415822152293,179.944694948974,10.020687108401,6.45886595829415
